Date,Price,Open,High,Low,Vol.,Change %,IC_Date,IC_Price,IC_Open,IC_High,IC_Low,IC_Vol.,IC_Change %,Sb_Date,Sb_Price,Sb_Open,Sb_High,Sb_Low,Sb_Vol.,Sb_Change %,axi_Date,axi_Price,axi_Open,axi_High,axi_Low,axi_Vol.,axi_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,indu_Date,indu_Price,indu_Open,indu_High,indu_Low,indu_Vol.,indu_Change %,auf_Date,auf_Price,auf_Open,auf_High,auf_Low,auf_Vol.,auf_Change %,ban_Date,ban_Price,ban_Open,ban_High,ban_Low,ban_Vol.,ban_Change %,bob_Date,bob_Price,bob_Open,bob_High,bob_Low,bob_Vol.,bob_Change %,feb_Date,feb_Price,feb_Open,feb_High,feb_Low,feb_Vol.,feb_Change %,hdf_Date,hdf_Price,hdf_Open,hdf_High,hdf_Low,hdf_Vol.,hdf_Change %,pn_Date,pn_Price,pn_Open,pn_High,pn_Low,pn_Vol.,pn_Change %,bank_Date,bank_Open,bank_High,bank_Low,bank_Close,bank_Shares Traded ,bank_Turnover (? Cr),Next_Date,Next_Price,Next_Open,Next_High,Next_Low,Next_Vol.,Next_Change %,Next_IC_Date,Next_IC_Price,Next_IC_Open,Next_IC_High,Next_IC_Low,Next_IC_Vol.,Next_IC_Change %,Next_Sb_Date,Next_Sb_Price,Next_Sb_Open,Next_Sb_High,Next_Sb_Low,Next_Sb_Vol.,Next_Sb_Change %,Next_axi_Date,Next_axi_Price,Next_axi_Open,Next_axi_High,Next_axi_Low,Next_axi_Vol.,Next_axi_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_indu_Date,Next_indu_Price,Next_indu_Open,Next_indu_High,Next_indu_Low,Next_indu_Vol.,Next_indu_Change %,Next_auf_Date,Next_auf_Price,Next_auf_Open,Next_auf_High,Next_auf_Low,Next_auf_Vol.,Next_auf_Change %,Next_ban_Date,Next_ban_Price,Next_ban_Open,Next_ban_High,Next_ban_Low,Next_ban_Vol.,Next_ban_Change %,Next_bob_Date,Next_bob_Price,Next_bob_Open,Next_bob_High,Next_bob_Low,Next_bob_Vol.,Next_bob_Change %,Next_feb_Date,Next_feb_Price,Next_feb_Open,Next_feb_High,Next_feb_Low,Next_feb_Vol.,Next_feb_Change %,Next_hdf_Date,Next_hdf_Price,Next_hdf_Open,Next_hdf_High,Next_hdf_Low,Next_hdf_Vol.,Next_hdf_Change %,Next_pn_Date,Next_pn_Price,Next_pn_Open,Next_pn_High,Next_pn_Low,Next_pn_Vol.,Next_pn_Change %,Next_bank_Date,Next_bank_Open,Next_bank_High,Next_bank_Low,Next_bank_Close,Next_bank_Shares Traded ,Next_bank_Turnover (? Cr)
26-03-2019,"1,342.95","1,312.25","1,347.95","1,310.05",2.05M,2.62%,26-03-2019,394.1,384.95,395.5,383.4,14.06M,2.76%,26-03-2019,303.5,294.75,305,294.75,18.30M,3.23%,26-03-2019,757.1,747.4,760.95,741.65,7.30M,1.53%,26-03-2019,"1,153.11","1,135.42","1,154.93","1,133.78",5.89M,1.32%,26-03-2019,"1,714.65","1,681.00","1,720.00","1,668.60",2.22M,1.85%,26-03-2019,278.12,277.5,279.25,270.62,1.37M,0.83%,26-03-2019,487.8,492,493.55,487,253.54K,-0.01%,26-03-2019,120.8,119.1,122.15,118.75,13.34M,2.20%,26-03-2019,90.7,88.9,91.2,88.9,9.57M,2.14%,26-03-2019,52.55,52,52.9,51.85,14.21M,1.45%,26-03-2019,92.5,91.2,93.1,90.7,24.61M,2.44%,26-Mar-19,29300.4,29950.15,29278.5,29882.15,131212876,4159.59,25-03-2019,"1,308.65","1,325.95","1,330.85","1,303.20",2.87M,-2.07%,25-03-2019,383.5,387.95,387.95,382.5,12.35M,-2.12%,25-03-2019,294,294,295.45,292.2,16.90M,-1.36%,25-03-2019,745.7,752.7,755,741.15,7.13M,-1.50%,25-03-2019,"1,138.12","1,127.49","1,141.38","1,124.00",4.60M,0.23%,25-03-2019,"1,683.55","1,682.10","1,699.95","1,675.00",1.69M,-0.89%,25-03-2019,275.82,279,280.5,275.05,1.47M,-1.98%,25-03-2019,487.85,498,499.9,487,254.81K,-2.79%,25-03-2019,118.2,118.9,118.9,116.4,11.68M,-1.58%,25-03-2019,88.8,89.75,89.9,88.2,8.18M,-1.82%,25-03-2019,51.8,52.5,52.5,51.45,14.41M,-1.89%,25-03-2019,90.3,89.55,91.25,89.2,30.23M,-1.37%,25-Mar-19,29329.4,29329.4,29156.25,29281.2,132018394,3876.07
25-03-2019,"1,308.65","1,325.95","1,330.85","1,303.20",2.87M,-2.07%,25-03-2019,383.5,387.95,387.95,382.5,12.35M,-2.12%,25-03-2019,294,294,295.45,292.2,16.90M,-1.36%,25-03-2019,745.7,752.7,755,741.15,7.13M,-1.50%,25-03-2019,"1,138.12","1,127.49","1,141.38","1,124.00",4.60M,0.23%,25-03-2019,"1,683.55","1,682.10","1,699.95","1,675.00",1.69M,-0.89%,25-03-2019,275.82,279,280.5,275.05,1.47M,-1.98%,25-03-2019,487.85,498,499.9,487,254.81K,-2.79%,25-03-2019,118.2,118.9,118.9,116.4,11.68M,-1.58%,25-03-2019,88.8,89.75,89.9,88.2,8.18M,-1.82%,25-03-2019,51.8,52.5,52.5,51.45,14.41M,-1.89%,25-03-2019,90.3,89.55,91.25,89.2,30.23M,-1.37%,25-Mar-19,29329.4,29329.4,29156.25,29281.2,132018394,3876.07,22-03-2019,"1,336.25","1,354.70","1,364.65","1,331.00",2.62M,-1.14%,22-03-2019,391.8,394.45,396.3,390,17.41M,-0.28%,22-03-2019,298.05,304.3,306.4,296.95,17.87M,-1.89%,22-03-2019,757.05,764.7,765.9,735.55,10.36M,0.17%,22-03-2019,"1,135.55","1,147.45","1,150.94","1,132.88",15.20M,-0.99%,22-03-2019,"1,698.60","1,715.00","1,731.55","1,694.30",2.08M,-0.86%,22-03-2019,281.4,285.5,290.5,278.5,1.27M,-1.26%,22-03-2019,501.85,500.5,508,499.75,1.05M,0.83%,22-03-2019,120.1,126.05,126.95,119.3,21.84M,-4.07%,22-03-2019,90.45,92.8,94,90.1,9.90M,-2.06%,22-03-2019,52.8,52.6,53.85,52.35,24.10M,0.86%,22-03-2019,91.55,95.95,95.95,90.6,69.60M,-2.14%,22-Mar-19,29920.75,30008.1,29508.7,29582.5,219823784,6622.27
22-03-2019,"1,336.25","1,354.70","1,364.65","1,331.00",2.62M,-1.14%,22-03-2019,391.8,394.45,396.3,390,17.41M,-0.28%,22-03-2019,298.05,304.3,306.4,296.95,17.87M,-1.89%,22-03-2019,757.05,764.7,765.9,735.55,10.36M,0.17%,22-03-2019,"1,135.55","1,147.45","1,150.94","1,132.88",15.20M,-0.99%,22-03-2019,"1,698.60","1,715.00","1,731.55","1,694.30",2.08M,-0.86%,22-03-2019,281.4,285.5,290.5,278.5,1.27M,-1.26%,22-03-2019,501.85,500.5,508,499.75,1.05M,0.83%,22-03-2019,120.1,126.05,126.95,119.3,21.84M,-4.07%,22-03-2019,90.45,92.8,94,90.1,9.90M,-2.06%,22-03-2019,52.8,52.6,53.85,52.35,24.10M,0.86%,22-03-2019,91.55,95.95,95.95,90.6,69.60M,-2.14%,22-Mar-19,29920.75,30008.1,29508.7,29582.5,219823784,6622.27,20-03-2019,"1,351.60","1,349.10","1,357.90","1,331.00",3.97M,0.29%,20-03-2019,392.9,397.6,398.15,392.2,14.18M,-1.38%,20-03-2019,303.8,302.8,304.65,300.05,18.82M,0.25%,20-03-2019,755.75,760.75,767,754.35,9.76M,-0.68%,20-03-2019,"1,146.95","1,131.98","1,147.45","1,128.01",5.86M,1.38%,20-03-2019,"1,713.40","1,729.00","1,730.00","1,708.00",1.59M,-0.68%,20-03-2019,284.98,292.23,292.23,279.65,2.38M,-1.58%,20-03-2019,497.7,502,505,495.8,269.23K,-0.58%,20-03-2019,125.2,125.15,127.15,123.1,23.78M,0.64%,20-03-2019,92.35,93.75,94.4,92.1,12.24M,-1.55%,20-03-2019,52.35,52.7,52.75,51.6,13.95M,-0.38%,20-03-2019,93.55,91,94.15,89.35,65.42M,3.37%,20-Mar-19,29769.65,29885.2,29633.5,29832.2,194921072,5196.81
20-03-2019,"1,351.60","1,349.10","1,357.90","1,331.00",3.97M,0.29%,20-03-2019,392.9,397.6,398.15,392.2,14.18M,-1.38%,20-03-2019,303.8,302.8,304.65,300.05,18.82M,0.25%,20-03-2019,755.75,760.75,767,754.35,9.76M,-0.68%,20-03-2019,"1,146.95","1,131.98","1,147.45","1,128.01",5.86M,1.38%,20-03-2019,"1,713.40","1,729.00","1,730.00","1,708.00",1.59M,-0.68%,20-03-2019,284.98,292.23,292.23,279.65,2.38M,-1.58%,20-03-2019,497.7,502,505,495.8,269.23K,-0.58%,20-03-2019,125.2,125.15,127.15,123.1,23.78M,0.64%,20-03-2019,92.35,93.75,94.4,92.1,12.24M,-1.55%,20-03-2019,52.35,52.7,52.75,51.6,13.95M,-0.38%,20-03-2019,93.55,91,94.15,89.35,65.42M,3.37%,20-Mar-19,29769.65,29885.2,29633.5,29832.2,194921072,5196.81,19-03-2019,"1,347.75","1,350.00","1,355.00","1,338.55",3.12M,0.31%,19-03-2019,398.4,398.4,400.95,393.9,11.67M,0.09%,19-03-2019,303.05,300.15,306.6,299.15,27.22M,1.37%,19-03-2019,760.9,755,763,749.05,8.82M,1.24%,19-03-2019,"1,131.36","1,132.23","1,135.42","1,123.00",5.98M,0.28%,19-03-2019,"1,725.20","1,730.00","1,735.00","1,718.20",1.74M,0.35%,19-03-2019,289.55,296.9,298.35,287.68,1.36M,-2.10%,19-03-2019,500.6,493,503.3,487.45,669.99K,1.67%,19-03-2019,124.4,121.2,125.85,121.05,32.74M,3.19%,19-03-2019,93.8,91.7,94.3,91.1,11.57M,2.85%,19-03-2019,52.55,52.5,53.15,52.05,22.95M,0.57%,19-03-2019,90.5,87.65,91.95,87.5,76.69M,4.44%,19-Mar-19,29702.6,29799.75,29547.7,29767.85,222296391,5295.3
19-03-2019,"1,347.75","1,350.00","1,355.00","1,338.55",3.12M,0.31%,19-03-2019,398.4,398.4,400.95,393.9,11.67M,0.09%,19-03-2019,303.05,300.15,306.6,299.15,27.22M,1.37%,19-03-2019,760.9,755,763,749.05,8.82M,1.24%,19-03-2019,"1,131.36","1,132.23","1,135.42","1,123.00",5.98M,0.28%,19-03-2019,"1,725.20","1,730.00","1,735.00","1,718.20",1.74M,0.35%,19-03-2019,289.55,296.9,298.35,287.68,1.36M,-2.10%,19-03-2019,500.6,493,503.3,487.45,669.99K,1.67%,19-03-2019,124.4,121.2,125.85,121.05,32.74M,3.19%,19-03-2019,93.8,91.7,94.3,91.1,11.57M,2.85%,19-03-2019,52.55,52.5,53.15,52.05,22.95M,0.57%,19-03-2019,90.5,87.65,91.95,87.5,76.69M,4.44%,19-Mar-19,29702.6,29799.75,29547.7,29767.85,222296391,5295.3,18-03-2019,"1,343.65","1,340.00","1,360.00","1,330.80",5.38M,1.40%,18-03-2019,398.05,396.25,399.9,393.5,21.22M,0.70%,18-03-2019,298.95,298.9,300.9,294.65,23.78M,0.18%,18-03-2019,751.6,741,756,740.25,9.82M,2.24%,18-03-2019,"1,128.21","1,128.44","1,143.28","1,121.00",7.18M,0.37%,18-03-2019,"1,719.10","1,708.00","1,734.45","1,702.60",2.80M,0.93%,18-03-2019,295.75,305.4,305.4,293.55,583.26K,-3.18%,18-03-2019,492.4,508,508,490.1,823.79K,-3.76%,18-03-2019,120.55,118.25,121.4,117.9,24.86M,2.03%,18-03-2019,91.2,91.6,93.25,90.15,15.46M,-0.22%,18-03-2019,52.25,52.5,52.85,51.5,23.24M,0.38%,18-03-2019,86.65,86.45,87.1,85.05,28.96M,0.70%,18-Mar-19,29521.6,29812,29361.65,29596.1,185741004,5835.92
18-03-2019,"1,343.65","1,340.00","1,360.00","1,330.80",5.38M,1.40%,18-03-2019,398.05,396.25,399.9,393.5,21.22M,0.70%,18-03-2019,298.95,298.9,300.9,294.65,23.78M,0.18%,18-03-2019,751.6,741,756,740.25,9.82M,2.24%,18-03-2019,"1,128.21","1,128.44","1,143.28","1,121.00",7.18M,0.37%,18-03-2019,"1,719.10","1,708.00","1,734.45","1,702.60",2.80M,0.93%,18-03-2019,295.75,305.4,305.4,293.55,583.26K,-3.18%,18-03-2019,492.4,508,508,490.1,823.79K,-3.76%,18-03-2019,120.55,118.25,121.4,117.9,24.86M,2.03%,18-03-2019,91.2,91.6,93.25,90.15,15.46M,-0.22%,18-03-2019,52.25,52.5,52.85,51.5,23.24M,0.38%,18-03-2019,86.65,86.45,87.1,85.05,28.96M,0.70%,18-Mar-19,29521.6,29812,29361.65,29596.1,185741004,5835.92,15-03-2019,"1,325.15","1,271.90","1,339.35","1,270.00",10.39M,4.43%,15-03-2019,395.3,388.85,398.25,388.1,31.47M,1.91%,15-03-2019,298.4,292.6,301.3,292.5,37.93M,2.23%,15-03-2019,735.1,742.95,748.95,731.7,14.56M,-0.74%,15-03-2019,"1,124.00","1,113.02","1,127.44","1,111.55",6.38M,1.27%,15-03-2019,"1,703.25","1,686.00","1,718.00","1,685.10",3.88M,1.22%,15-03-2019,305.45,298,307.98,297.5,519.06K,3.29%,15-03-2019,511.65,516.85,521.4,510,490.94K,-0.38%,15-03-2019,118.15,116.4,119.85,116,21.12M,1.37%,15-03-2019,91.4,90.15,92.8,90.05,23.74M,1.56%,15-03-2019,52.05,50.85,52.55,50.8,42.69M,2.87%,15-03-2019,86.05,85.3,87.3,85.1,47.77M,1.89%,15-Mar-19,29007,29520.7,28990.85,29381.45,296217360,9607.37
15-03-2019,"1,325.15","1,271.90","1,339.35","1,270.00",10.39M,4.43%,15-03-2019,395.3,388.85,398.25,388.1,31.47M,1.91%,15-03-2019,298.4,292.6,301.3,292.5,37.93M,2.23%,15-03-2019,735.1,742.95,748.95,731.7,14.56M,-0.74%,15-03-2019,"1,124.00","1,113.02","1,127.44","1,111.55",6.38M,1.27%,15-03-2019,"1,703.25","1,686.00","1,718.00","1,685.10",3.88M,1.22%,15-03-2019,305.45,298,307.98,297.5,519.06K,3.29%,15-03-2019,511.65,516.85,521.4,510,490.94K,-0.38%,15-03-2019,118.15,116.4,119.85,116,21.12M,1.37%,15-03-2019,91.4,90.15,92.8,90.05,23.74M,1.56%,15-03-2019,52.05,50.85,52.55,50.8,42.69M,2.87%,15-03-2019,86.05,85.3,87.3,85.1,47.77M,1.89%,15-Mar-19,29007,29520.7,28990.85,29381.45,296217360,9607.37,14-03-2019,"1,268.95","1,263.00","1,277.45","1,257.00",2.50M,0.61%,14-03-2019,387.9,392,393,386.8,13.18M,-1.02%,14-03-2019,291.9,294.5,294.7,290.75,16.16M,-0.43%,14-03-2019,740.6,740,749.7,737.4,7.10M,0.35%,14-03-2019,"1,109.90","1,119.93","1,121.25","1,102.85",7.69M,-0.08%,14-03-2019,"1,682.70","1,649.00","1,701.00","1,635.00",6.60M,2.83%,14-03-2019,295.73,304.48,314.12,293,1.24M,-2.50%,14-03-2019,513.6,518,524.7,511.55,416.15K,-0.66%,14-03-2019,116.55,116,117.9,114.4,15.30M,0.87%,14-03-2019,90,91.5,92.35,89.75,17.52M,-1.15%,14-03-2019,50.6,50,51.1,49.75,18.41M,1.10%,14-03-2019,84.45,85.05,85.75,83.7,23.31M,-0.47%,14-Mar-19,29028.9,29070.35,28819.75,28923.1,187139544,6138.11
14-03-2019,"1,268.95","1,263.00","1,277.45","1,257.00",2.50M,0.61%,14-03-2019,387.9,392,393,386.8,13.18M,-1.02%,14-03-2019,291.9,294.5,294.7,290.75,16.16M,-0.43%,14-03-2019,740.6,740,749.7,737.4,7.10M,0.35%,14-03-2019,"1,109.90","1,119.93","1,121.25","1,102.85",7.69M,-0.08%,14-03-2019,"1,682.70","1,649.00","1,701.00","1,635.00",6.60M,2.83%,14-03-2019,295.73,304.48,314.12,293,1.24M,-2.50%,14-03-2019,513.6,518,524.7,511.55,416.15K,-0.66%,14-03-2019,116.55,116,117.9,114.4,15.30M,0.87%,14-03-2019,90,91.5,92.35,89.75,17.52M,-1.15%,14-03-2019,50.6,50,51.1,49.75,18.41M,1.10%,14-03-2019,84.45,85.05,85.75,83.7,23.31M,-0.47%,14-Mar-19,29028.9,29070.35,28819.75,28923.1,187139544,6138.11,13-03-2019,"1,261.25","1,263.50","1,269.10","1,247.05",2.43M,-0.17%,13-03-2019,391.9,387.9,393.25,384.3,19.57M,0.95%,13-03-2019,293.15,288.1,294.4,284.7,23.73M,2.18%,13-03-2019,738,743.6,751,736.5,12.33M,-0.61%,13-03-2019,"1,110.80","1,085.08","1,114.52","1,083.64",28.58M,2.56%,13-03-2019,"1,636.35","1,574.90","1,640.00","1,567.90",7.41M,4.29%,13-03-2019,303.3,293.4,304.4,289.7,567.56K,3.17%,13-03-2019,517,523.9,525,514,480.03K,-0.99%,13-03-2019,115.55,115.75,117.65,113.55,13.70M,0.17%,13-03-2019,91.05,90.3,91.6,88.9,10.95M,0.77%,13-03-2019,50.05,49.75,50.6,49.35,15.51M,0.40%,13-03-2019,84.85,85.2,85.95,83.3,26.17M,-0.64%,13-Mar-19,28480.3,28927.7,28353.65,28884.3,206998023,9124.75
13-03-2019,"1,261.25","1,263.50","1,269.10","1,247.05",2.43M,-0.17%,13-03-2019,391.9,387.9,393.25,384.3,19.57M,0.95%,13-03-2019,293.15,288.1,294.4,284.7,23.73M,2.18%,13-03-2019,738,743.6,751,736.5,12.33M,-0.61%,13-03-2019,"1,110.80","1,085.08","1,114.52","1,083.64",28.58M,2.56%,13-03-2019,"1,636.35","1,574.90","1,640.00","1,567.90",7.41M,4.29%,13-03-2019,303.3,293.4,304.4,289.7,567.56K,3.17%,13-03-2019,517,523.9,525,514,480.03K,-0.99%,13-03-2019,115.55,115.75,117.65,113.55,13.70M,0.17%,13-03-2019,91.05,90.3,91.6,88.9,10.95M,0.77%,13-03-2019,50.05,49.75,50.6,49.35,15.51M,0.40%,13-03-2019,84.85,85.2,85.95,83.3,26.17M,-0.64%,13-Mar-19,28480.3,28927.7,28353.65,28884.3,206998023,9124.75,12-03-2019,"1,263.35","1,260.45","1,272.00","1,253.10",3.54M,1.10%,12-03-2019,388.2,378,389,377.35,37.11M,3.29%,12-03-2019,286.9,289.2,289.9,285.75,20.83M,-0.16%,12-03-2019,742.55,738.7,749,738.55,8.13M,1.10%,12-03-2019,"1,083.09","1,071.12","1,085.08","1,066.13",7.55M,2.00%,12-03-2019,"1,569.05","1,526.00","1,585.00","1,510.75",7.40M,3.60%,12-03-2019,293.98,292.5,298.9,290.2,518.05K,0.80%,12-03-2019,522.15,513.9,526.5,504,1.56M,2.12%,12-03-2019,115.35,116.95,117.8,114.45,11.38M,-0.60%,12-03-2019,90.35,91.9,92.6,90,12.93M,-0.99%,12-03-2019,49.85,50.55,50.75,48.95,24.93M,-0.50%,12-03-2019,85.4,86.75,87.35,84.75,28.28M,-0.52%,12-Mar-19,28168.2,28488.1,28142.25,28443.7,184260495,6427.57
12-03-2019,"1,263.35","1,260.45","1,272.00","1,253.10",3.54M,1.10%,12-03-2019,388.2,378,389,377.35,37.11M,3.29%,12-03-2019,286.9,289.2,289.9,285.75,20.83M,-0.16%,12-03-2019,742.55,738.7,749,738.55,8.13M,1.10%,12-03-2019,"1,083.09","1,071.12","1,085.08","1,066.13",7.55M,2.00%,12-03-2019,"1,569.05","1,526.00","1,585.00","1,510.75",7.40M,3.60%,12-03-2019,293.98,292.5,298.9,290.2,518.05K,0.80%,12-03-2019,522.15,513.9,526.5,504,1.56M,2.12%,12-03-2019,115.35,116.95,117.8,114.45,11.38M,-0.60%,12-03-2019,90.35,91.9,92.6,90,12.93M,-0.99%,12-03-2019,49.85,50.55,50.75,48.95,24.93M,-0.50%,12-03-2019,85.4,86.75,87.35,84.75,28.28M,-0.52%,12-Mar-19,28168.2,28488.1,28142.25,28443.7,184260495,6427.57,11-03-2019,"1,249.55","1,238.00","1,254.90","1,234.00",2.07M,0.86%,11-03-2019,375.85,371.8,378.4,370,11.45M,1.42%,11-03-2019,287.35,285.3,289,283.5,22.93M,2.19%,11-03-2019,734.5,733.3,744.9,730.6,9.42M,0.15%,11-03-2019,"1,061.86","1,063.63","1,069.47","1,058.74",4.61M,0.01%,11-03-2019,"1,514.60","1,520.90","1,525.00","1,502.40",2.47M,-0.22%,11-03-2019,291.65,291.55,294.48,289.32,873.41K,-0.21%,11-03-2019,511.3,507.95,512.9,503.05,925.64K,1.82%,11-03-2019,116.05,114.5,117.2,114.25,11.89M,2.16%,11-03-2019,91.25,87.75,92.3,87.75,15.61M,4.23%,11-03-2019,50.1,49.15,50.65,48.65,19.34M,2.35%,11-03-2019,85.85,84.1,86.45,84.1,23.45M,2.45%,11-Mar-19,27840.1,28035.6,27791.25,27966.65,148235712,4381.47
11-03-2019,"1,249.55","1,238.00","1,254.90","1,234.00",2.07M,0.86%,11-03-2019,375.85,371.8,378.4,370,11.45M,1.42%,11-03-2019,287.35,285.3,289,283.5,22.93M,2.19%,11-03-2019,734.5,733.3,744.9,730.6,9.42M,0.15%,11-03-2019,"1,061.86","1,063.63","1,069.47","1,058.74",4.61M,0.01%,11-03-2019,"1,514.60","1,520.90","1,525.00","1,502.40",2.47M,-0.22%,11-03-2019,291.65,291.55,294.48,289.32,873.41K,-0.21%,11-03-2019,511.3,507.95,512.9,503.05,925.64K,1.82%,11-03-2019,116.05,114.5,117.2,114.25,11.89M,2.16%,11-03-2019,91.25,87.75,92.3,87.75,15.61M,4.23%,11-03-2019,50.1,49.15,50.65,48.65,19.34M,2.35%,11-03-2019,85.85,84.1,86.45,84.1,23.45M,2.45%,11-Mar-19,27840.1,28035.6,27791.25,27966.65,148235712,4381.47,08-03-2019,"1,238.90","1,237.00","1,243.50","1,231.70",1.05M,0.14%,08-03-2019,370.6,369.8,373.4,367.65,16.14M,-0.05%,08-03-2019,281.2,281.85,284.25,279.6,19.94M,-0.20%,08-03-2019,733.4,732,737.25,728.4,7.74M,-0.05%,08-03-2019,"1,061.74","1,055.18","1,062.63","1,052.38",3.53M,0.08%,08-03-2019,"1,518.00","1,529.00","1,531.60","1,507.95",966.60K,-0.87%,08-03-2019,292.25,290.85,294,287.75,150.58K,0.66%,08-03-2019,502.15,495,506.8,492,709.08K,1.11%,08-03-2019,113.6,115.65,116.85,113.05,16.94M,-1.39%,08-03-2019,87.55,87.85,88.75,87,6.35M,-0.45%,08-03-2019,48.95,48.75,49.6,48.5,16.41M,0.00%,08-03-2019,83.8,85.35,85.85,83.6,26.19M,-1.93%,08-Mar-19,27686.15,27811.35,27645.4,27761.8,140524297,3711.24
08-03-2019,"1,238.90","1,237.00","1,243.50","1,231.70",1.05M,0.14%,08-03-2019,370.6,369.8,373.4,367.65,16.14M,-0.05%,08-03-2019,281.2,281.85,284.25,279.6,19.94M,-0.20%,08-03-2019,733.4,732,737.25,728.4,7.74M,-0.05%,08-03-2019,"1,061.74","1,055.18","1,062.63","1,052.38",3.53M,0.08%,08-03-2019,"1,518.00","1,529.00","1,531.60","1,507.95",966.60K,-0.87%,08-03-2019,292.25,290.85,294,287.75,150.58K,0.66%,08-03-2019,502.15,495,506.8,492,709.08K,1.11%,08-03-2019,113.6,115.65,116.85,113.05,16.94M,-1.39%,08-03-2019,87.55,87.85,88.75,87,6.35M,-0.45%,08-03-2019,48.95,48.75,49.6,48.5,16.41M,0.00%,08-03-2019,83.8,85.35,85.85,83.6,26.19M,-1.93%,08-Mar-19,27686.15,27811.35,27645.4,27761.8,140524297,3711.24,07-03-2019,"1,237.20","1,244.00","1,246.00","1,235.20",1.43M,-0.33%,07-03-2019,370.8,371.5,374,368.5,15.36M,-0.31%,07-03-2019,281.75,279.45,282.5,277.65,14.90M,1.31%,07-03-2019,733.75,720.75,739.45,720.75,11.26M,1.82%,07-03-2019,"1,060.89","1,052.46","1,062.63","1,045.17",5.10M,1.06%,07-03-2019,"1,531.25","1,534.90","1,544.95","1,520.15",2.13M,-0.23%,07-03-2019,290.32,297.3,297.45,287.65,601.89K,-1.44%,07-03-2019,496.65,506,507,494.2,564.32K,-0.88%,07-03-2019,115.2,112,116.9,111.15,25.36M,2.77%,07-03-2019,87.95,87.5,89.15,86.55,9.61M,0.80%,07-03-2019,48.95,49.9,51.1,48.6,45.97M,-4.49%,07-03-2019,85.45,82.45,86.2,81.3,48.79M,3.70%,07-Mar-19,27661,27815.5,27560,27764.6,208017462,4715.54
07-03-2019,"1,237.20","1,244.00","1,246.00","1,235.20",1.43M,-0.33%,07-03-2019,370.8,371.5,374,368.5,15.36M,-0.31%,07-03-2019,281.75,279.45,282.5,277.65,14.90M,1.31%,07-03-2019,733.75,720.75,739.45,720.75,11.26M,1.82%,07-03-2019,"1,060.89","1,052.46","1,062.63","1,045.17",5.10M,1.06%,07-03-2019,"1,531.25","1,534.90","1,544.95","1,520.15",2.13M,-0.23%,07-03-2019,290.32,297.3,297.45,287.65,601.89K,-1.44%,07-03-2019,496.65,506,507,494.2,564.32K,-0.88%,07-03-2019,115.2,112,116.9,111.15,25.36M,2.77%,07-03-2019,87.95,87.5,89.15,86.55,9.61M,0.80%,07-03-2019,48.95,49.9,51.1,48.6,45.97M,-4.49%,07-03-2019,85.45,82.45,86.2,81.3,48.79M,3.70%,07-Mar-19,27661,27815.5,27560,27764.6,208017462,4715.54,06-03-2019,"1,241.30","1,242.10","1,247.00","1,236.60",2.31M,0.07%,06-03-2019,371.95,365.25,372.85,365.25,31.44M,2.40%,06-03-2019,278.1,277.3,282.55,276.45,22.16M,0.60%,06-03-2019,720.6,733.9,733.9,712.55,10.51M,-1.56%,06-03-2019,"1,049.79","1,052.66","1,052.81","1,042.95",4.23M,-0.14%,06-03-2019,"1,534.85","1,537.50","1,541.00","1,522.25",1.69M,-0.44%,06-03-2019,294.57,289,297.45,288.98,455.98K,1.36%,06-03-2019,501.05,493,508,486.5,1.58M,2.99%,06-03-2019,112.1,112.5,113.55,111,11.47M,-0.40%,06-03-2019,87.25,89,89.75,86.85,11.92M,-1.91%,06-03-2019,51.25,51.45,52.3,50.35,30.31M,0.39%,06-03-2019,82.4,82.7,83.8,81.4,27.38M,-0.30%,06-Mar-19,27618.1,27681.65,27492.05,27625.65,179778089,4966.69
